"File","Line","Kind","Name","Value","Text"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","187","FieldOrLocalAssignment","originalStance","carrier?.stances?.curStance","Stance originalStance = carrier?.stances?.curStance;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","188","FieldOrLocalAssignment","pointBlankMeleeTarget","castTarget.HasThing && castTarget.Thing == MountedPawnMeleeSupport.CurrentMeleeTarget(carrier)","bool pointBlankMeleeTarget = castTarget.HasThing && castTarget.Thing == MountedPawnMeleeSupport.CurrentMeleeTarget(carrier);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","190","NumericLiteral","","0f","using (new MountedWarmupOverride(verb, 0f))"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","191","NumericLiteral","","0f","using (new MountedMinRangeOverride(verb, pointBlankMeleeTarget ? 0f : (float?)null))"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","214","FieldOrLocalAssignment","carrier","comp.MooPawn","Pawn carrier = comp.MooPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","215","FieldOrLocalAssignment","fired","verb != null && verb.LastShotTick >= comp.turretCastStartTick","bool fired = verb != null && verb.LastShotTick >= comp.turretCastStartTick;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","231","FieldOrLocalAssignment","rider","comp?.MountedPawn","Pawn rider = comp?.MountedPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","232","FieldOrLocalAssignment","carrier","comp?.MooPawn","Pawn carrier = comp?.MooPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","274","FieldOrLocalAssignment","rider","comp?.MountedPawn","Pawn rider = comp?.MountedPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","275","FieldOrLocalAssignment","carrier","comp?.MooPawn","Pawn carrier = comp?.MooPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","276","FieldOrLocalAssignment","weapon","rider?.equipment?.Primary","ThingWithComps weapon = rider?.equipment?.Primary;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","293","FieldOrLocalAssignment","drawPos","comp.WeaponDrawPos","Vector3 drawPos = comp.WeaponDrawPos;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","294","FieldOrLocalAssignment","aimTarget","comp.turretAimTarget","LocalTargetInfo aimTarget = comp.turretAimTarget;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","295","FieldOrLocalAssignment","mountedVerb","GetPrimaryRangedVerb(comp)","Verb mountedVerb = GetPrimaryRangedVerb(comp);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","303","FieldOrLocalAssignment","targetThing","aimTarget.Thing","Thing targetThing = aimTarget.Thing;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","306","FieldOrLocalAssignment","targetPos","aimTarget.HasThing ? targetThing.DrawPos : aimTarget.Cell.ToVector3Shifted()","Vector3 targetPos = aimTarget.HasThing ? targetThing.DrawPos : aimTarget.Cell.ToVector3Shifted();"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","307","FieldOrLocalAssignment","aimAngle","(targetPos - comp.RiderDrawPos).AngleFlat()","float aimAngle = (targetPos - comp.RiderDrawPos).AngleFlat();"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","308","NumericLiteral","","0f","drawPos += new Vector3(0f, 0f, 0.4f + weapon.def.equippedDistanceOffset).RotatedBy(aimAngle) * rider.ageTracker.CurLifeStage.equipmentDrawDistanceFactor;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","308","NumericLiteral","","0f","drawPos += new Vector3(0f, 0f, 0.4f + weapon.def.equippedDistanceOffset).RotatedBy(aimAngle) * rider.ageTracker.CurLifeStage.equipmentDrawDistanceFactor;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","308","NumericLiteral","","0.4f","drawPos += new Vector3(0f, 0f, 0.4f + weapon.def.equippedDistanceOffset).RotatedBy(aimAngle) * rider.ageTracker.CurLifeStage.equipmentDrawDistanceFactor;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","324","FieldOrLocalAssignment","weapon","rider?.equipment?.Primary","ThingWithComps weapon = rider?.equipment?.Primary;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","330","FieldOrLocalAssignment","verb","weapon.GetComp<CompEquippable>()?.PrimaryVerb","Verb verb = weapon.GetComp<CompEquippable>()?.PrimaryVerb;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","369","NumericLiteral","","0","return 0;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","372","FieldOrLocalAssignment","warmupTime","Mathf.Max(verb.WarmupTime, 0f)","float warmupTime = Mathf.Max(verb.WarmupTime, 0f);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","372","NumericLiteral","","0f","float warmupTime = Mathf.Max(verb.WarmupTime, 0f);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","373","NumericLiteral","","0f","if (rider != null && warmupTime > 0f)"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","378","NumericLiteral","","0","return Mathf.Max(warmupTime.SecondsToTicks(), comp?.Props?.turretMinAimTicks ?? 0);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","383","FieldOrLocalAssignment","carrier","comp?.MooPawn","Pawn carrier = comp?.MooPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","419","NumericLiteral","","0","return comp != null && comp.turretCastStartTick >= 0;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","430","NumericLiteral","","0","comp.turretAimTicksLeft = 0;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","431","NumericLiteral","","0","comp.turretAimTicksTotal = 0;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","432","NumericLiteral","","-1","comp.turretCastStartTick = -1;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","466","NumericLiteral","","0f","originalMinRange = verb?.verbProps?.minRange ?? 0f;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","485","FieldOrLocalAssignment","carrier","comp?.MooPawn","Pawn carrier = comp?.MooPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","486","FieldOrLocalAssignment","rider","comp?.MountedPawn","Pawn rider = comp?.MountedPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","510","FieldOrLocalAssignment","equipment","rider.equipment.AllEquipmentListForReading","List<ThingWithComps> equipment = rider.equipment.AllEquipmentListForReading;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","511","NumericLiteral","","0","for (int i = 0; i < equipment.Count; i++)"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","513","FieldOrLocalAssignment","comp","equipment[i].GetComp<CompEquippable>()","CompEquippable comp = equipment[i].GetComp<CompEquippable>();"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","514","FieldOrLocalAssignment","verbs","comp?.AllVerbs","List<Verb> verbs = comp?.AllVerbs;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","520","NumericLiteral","","0","for (int j = 0; j < verbs.Count; j++)"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","522","FieldOrLocalAssignment","verb","verbs[j]","Verb verb = verbs[j];"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","540","FieldOrLocalAssignment","carrier","comp.MooPawn","Pawn carrier = comp.MooPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","541","FieldOrLocalAssignment","meleeTarget","MountedPawnMeleeSupport.CurrentMeleeTarget(carrier)","Thing meleeTarget = MountedPawnMeleeSupport.CurrentMeleeTarget(carrier);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","547","FieldOrLocalAssignment","searcher","new MountedAttackTargetSearcher(comp, verb)","MountedAttackTargetSearcher searcher = new MountedAttackTargetSearcher(comp, verb);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","548","FieldOrLocalAssignment","flags","TargetScanFlags.NeedThreat | TargetScanFlags.NeedAutoTargetable | TargetScanFlags.NeedLOSToAll | TargetScanFlags.NeedNonBurning","TargetScanFlags flags = TargetScanFlags.NeedThreat | TargetScanFlags.NeedAutoTargetable | TargetScanFlags.NeedLOSToAll | TargetScanFlags.NeedNonBurning;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","549","NumericLiteral","","0f","return AttackTargetFinder.BestShootTargetFromCurrentPosition(searcher, flags, thing => IsValidTarget(carrier, verb, thing), 0f, verb.EffectiveRange)?.Thing;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","571","NumericLiteral","","0f","using (new MountedMinRangeOverride(verb, 0f))"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","591","FieldOrLocalAssignment","Thing","> comp.MooPawn","public Thing Thing => comp.MooPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","593","FieldOrLocalAssignment","CurrentEffectiveVerb","> verb","public Verb CurrentEffectiveVerb => verb;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","595","FieldOrLocalAssignment","LastAttackedTarget","> comp.turretLastAttackedTarget","public LocalTargetInfo LastAttackedTarget => comp.turretLastAttackedTarget;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnCombatTurret.cs","597","FieldOrLocalAssignment","LastAttackTargetTick","> comp.turretLastAttackTargetTick","public int LastAttackTargetTick => comp.turretLastAttackTargetTick;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","13","FieldOrLocalAssignment","GetNonMissChanceMethod","AccessTools.Method(typeof(Verb_MeleeAttack), ""GetNonMissChance"")","private static readonly MethodInfo GetNonMissChanceMethod = AccessTools.Method(typeof(Verb_MeleeAttack), ""GetNonMissChance"");"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","14","FieldOrLocalAssignment","GetDodgeChanceMethod","AccessTools.Method(typeof(Verb_MeleeAttack), ""GetDodgeChance"")","private static readonly MethodInfo GetDodgeChanceMethod = AccessTools.Method(typeof(Verb_MeleeAttack), ""GetDodgeChance"");"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","15","FieldOrLocalAssignment","SoundHitPawnMethod","AccessTools.Method(typeof(Verb_MeleeAttack), ""SoundHitPawn"")","private static readonly MethodInfo SoundHitPawnMethod = AccessTools.Method(typeof(Verb_MeleeAttack), ""SoundHitPawn"");"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","16","FieldOrLocalAssignment","SoundHitBuildingMethod","AccessTools.Method(typeof(Verb_MeleeAttack), ""SoundHitBuilding"")","private static readonly MethodInfo SoundHitBuildingMethod = AccessTools.Method(typeof(Verb_MeleeAttack), ""SoundHitBuilding"");"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","17","FieldOrLocalAssignment","SoundMissMethod","AccessTools.Method(typeof(Verb_MeleeAttack), ""SoundMiss"")","private static readonly MethodInfo SoundMissMethod = AccessTools.Method(typeof(Verb_MeleeAttack), ""SoundMiss"");"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","18","FieldOrLocalAssignment","SoundDodgeMethod","AccessTools.Method(typeof(Verb_MeleeAttack), ""SoundDodge"")","private static readonly MethodInfo SoundDodgeMethod = AccessTools.Method(typeof(Verb_MeleeAttack), ""SoundDodge"");"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","19","FieldOrLocalAssignment","LastShotTickField","AccessTools.Field(typeof(Verb), ""lastShotTick"")","private static readonly FieldInfo LastShotTickField = AccessTools.Field(typeof(Verb), ""lastShotTick"");"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","23","FieldOrLocalAssignment","carrier","comp?.MooPawn","Pawn carrier = comp?.MooPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","24","FieldOrLocalAssignment","rider","comp?.MountedPawn","Pawn rider = comp?.MountedPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","25","FieldOrLocalAssignment","target","CurrentMeleeTarget(carrier)","Thing target = CurrentMeleeTarget(carrier);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","31","FieldOrLocalAssignment","verb","rider.meleeVerbs.TryGetMeleeVerb(target)","Verb verb = rider.meleeVerbs.TryGetMeleeVerb(target);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","37","FieldOrLocalAssignment","originalCaster","verb.caster","Thing originalCaster = verb.caster;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","38","FieldOrLocalAssignment","originalStance","carrier.stances?.curStance","Stance originalStance = carrier.stances?.curStance;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","75","NumericLiteral","","1.9f","MoteMaker.ThrowText(targetPawn.DrawPos, targetPawn.Map, ""TextMote_Dodge"".Translate(), 1.9f);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","75","TranslateKey","","TextMote_Dodge","MoteMaker.ThrowText(targetPawn.DrawPos, targetPawn.Map, ""TextMote_Dodge"".Translate(), 1.9f);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","75","MessageOrLog","","","MoteMaker.ThrowText(targetPawn.DrawPos, targetPawn.Map, ""TextMote_Dodge"".Translate(), 1.9f);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","80","FieldOrLocalAssignment","damageDef","verb.verbProps.meleeDamageDef ?? DamageDefOf.Blunt","DamageDef damageDef = verb.verbProps.meleeDamageDef ?? DamageDefOf.Blunt;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","81","FieldOrLocalAssignment","damageAmount","verb.verbProps.AdjustedMeleeDamageAmount(verb.tool, rider, verb.EquipmentSource, verb.HediffCompSource)","float damageAmount = verb.verbProps.AdjustedMeleeDamageAmount(verb.tool, rider, verb.EquipmentSource, verb.HediffCompSource);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","82","FieldOrLocalAssignment","armorPenetration","verb.verbProps.AdjustedArmorPenetration(verb.tool, rider, verb.EquipmentSource, verb.HediffCompSource)","float armorPenetration = verb.verbProps.AdjustedArmorPenetration(verb.tool, rider, verb.EquipmentSource, verb.HediffCompSource);"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","83","FieldOrLocalAssignment","hitPart","null","BodyPartRecord hitPart = null;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","107","FieldOrLocalAssignment","result","GetNonMissChanceMethod?.Invoke(verb, new object[] { new LocalTargetInfo(target) })","object result = GetNonMissChanceMethod?.Invoke(verb, new object[] { new LocalTargetInfo(target) });"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","108","NumericLiteral","","1f","return result is float chance ? chance : 1f;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","113","FieldOrLocalAssignment","result","GetDodgeChanceMethod?.Invoke(verb, new object[] { new LocalTargetInfo(target) })","object result = GetDodgeChanceMethod?.Invoke(verb, new object[] { new LocalTargetInfo(target) });"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","114","NumericLiteral","","0f","return result is float chance ? chance : 0f;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","119","FieldOrLocalAssignment","sound","method?.Invoke(verb, method == SoundDodgeMethod ? new object[] { target } : null) as SoundDef","SoundDef sound = method?.Invoke(verb, method == SoundDodgeMethod ? new object[] { target } : null) as SoundDef;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","130","FieldOrLocalAssignment","rider","comp?.MountedPawn","Pawn rider = comp?.MountedPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","131","FieldOrLocalAssignment","carrier","comp?.MooPawn","Pawn carrier = comp?.MooPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","132","FieldOrLocalAssignment","weapon","rider?.equipment?.Primary","ThingWithComps weapon = rider?.equipment?.Primary;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","138","FieldOrLocalAssignment","drawPos","comp.WeaponDrawPos","Vector3 drawPos = comp.WeaponDrawPos;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","139","NumericLiteral","","0.12f","drawPos += carrier.Rotation.RighthandCell.ToVector3() * 0.12f;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","153","FieldOrLocalAssignment","target","carrier.CurJob?.targetA ?? LocalTargetInfo.Invalid","LocalTargetInfo target = carrier.CurJob?.targetA ?? LocalTargetInfo.Invalid;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","164","FieldOrLocalAssignment","enemyTarget","carrier.mindState?.enemyTarget","Thing enemyTarget = carrier.mindState?.enemyTarget;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnMeleeSupport.cs","170","FieldOrLocalAssignment","meleeThreat","carrier.mindState?.meleeThreat","Pawn meleeThreat = carrier.mindState?.meleeThreat;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","50","FieldOrLocalAssignment","map","carrier?.Map","Map map = carrier?.Map;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","71","NumericLiteral","","2","for (int radius = 2; radius <= 5; radius++)"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","71","NumericLiteral","","5","for (int radius = 2; radius <= 5; radius++)"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","99","FieldOrLocalAssignment","rider","= null || GenPlace.HaulPlaceBlockerIn(rider, c, map, checkBlueprintsAndFrames: false) == null","return rider == null || GenPlace.HaulPlaceBlockerIn(rider, c, map, checkBlueprintsAndFrames: false) == null;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","184","FieldOrLocalAssignment","food","rider.needs?.food","Need_Food food = rider.needs?.food;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","191","FieldOrLocalAssignment","rest","rider.needs?.rest","Need_Rest rest = rider.needs?.rest;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","215","FieldOrLocalAssignment","carrier","comp?.MooPawn","Pawn carrier = comp?.MooPawn;"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","220","TranslateKey","","MooGirl.Mount.SelectCarrier","defaultLabel = ""MooGirl.Mount.SelectCarrier"".Translate(),"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","221","TranslateKey","","MooGirl.Mount.SelectCarrierDesc","defaultDesc = ""MooGirl.Mount.SelectCarrierDesc"".Translate(),"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","233","TranslateKey","","MooGirl.Mount.DismountRider","defaultLabel = ""MooGirl.Mount.DismountRider"".Translate(),"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","234","TranslateKey","","MooGirl.Mount.DismountRiderDesc","defaultDesc = ""MooGirl.Mount.DismountRiderDesc"".Translate(),"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","249","NumericLiteral","","0","case 0:"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","251","NumericLiteral","","1","case 1:"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","253","NumericLiteral","","2","case 2:"
"1.6\Source\WRace\Mounting骑乘系统的编程\MountedPawnUtility.cs","255","NumericLiteral","","3","case 3:"
"1.6\Source\WRace\NewBron\Harmoney_AlienRace_ResolveReferences.cs","20","NumericLiteral","","0f","__result.ageTracker.AgeChronologicalYearsFloat == 0f)"
"1.6\Source\WRace\NewBron\LifeStageWorker_HumanlikeAdult_MooGirl.cs","11","FieldOrLocalAssignment","childhoodBefore","pawn.story?.Childhood","BackstoryDef childhoodBefore = pawn.story?.Childhood;"
"1.6\Source\WRace\NewBron\LifeStageWorker_HumanlikeAdult_MooGirl.cs","12","FieldOrLocalAssignment","adulthoodBefore","pawn.story?.Adulthood","BackstoryDef adulthoodBefore = pawn.story?.Adulthood;"
"1.6\Source\WRace\NewBron\MooGirlJuvenileGraphicUtility.cs","10","ConstAssignment","TeenagerLifeStageDefName","""MooGirl_Teenager""","private const string TeenagerLifeStageDefName = ""MooGirl_Teenager"";"
"1.6\Source\WRace\NewBron\MooGirlJuvenileGraphicUtility.cs","19","FieldOrLocalAssignment","expectedBodyType","null","BodyTypeDef expectedBodyType = null;"
"1.6\Source\WRace\NewBron\MooGirlJuvenileGraphicUtility.cs","50","FieldOrLocalAssignment","changed","0","int changed = 0;"
"1.6\Source\WRace\NewBron\MooGirlJuvenileGraphicUtility.cs","50","NumericLiteral","","0","int changed = 0;"
"1.6\Source\WRace\NewBron\MooGirlJuvenileGraphicUtility.cs","51","FieldOrLocalAssignment","pawns","PawnsFinder.AllMapsWorldAndTemporary_Alive","var pawns = PawnsFinder.AllMapsWorldAndTemporary_Alive;"
"1.6\Source\WRace\NewBron\MooGirlJuvenileGraphicUtility.cs","52","NumericLiteral","","0","for (int i = 0; i < pawns.Count; i++)"
"1.6\Source\WRace\NewBron\MooGirlJuvenileGraphicUtility.cs","77","FieldOrLocalAssignment","PawnField","AccessTools.Field(typeof(Pawn_AgeTracker), ""pawn"")","private static readonly FieldInfo PawnField = AccessTools.Field(typeof(Pawn_AgeTracker), ""pawn"");"
"1.6\Source\WRace\NewBron\MooGirlJuvenileGraphicUtility.cs","81","FieldOrLocalAssignment","pawn","PawnField?.GetValue(__instance) as Pawn","Pawn pawn = PawnField?.GetValue(__instance) as Pawn;"
"1.6\Source\WRace\OtherFunction\AiGenerated_Init.cs","12","MessageOrLog","","","Log.Message(""[MooGirl AiGenerated] Initialized."");"
"1.6\Source\WRace\OtherFunction\Harmoney_DrugAdministerDefs.cs","18","FieldOrLocalAssignment","list","__result.ToList()","var list = __result.ToList();"
"1.6\Source\WRace\OtherFunction\Harmoney_DrugAdministerDefs.cs","21","FieldOrLocalAssignment","milkDef","DefDatabase<ThingDef>.GetNamedSilentFail(""MooGirl_Milk"")","ThingDef milkDef = DefDatabase<ThingDef>.GetNamedSilentFail(""MooGirl_Milk"");"
"1.6\Source\WRace\OtherFunction\Harmoney_DrugAdministerDefs.cs","21","DefDatabaseStringLookup","ThingDef","MooGirl_Milk","ThingDef milkDef = DefDatabase<ThingDef>.GetNamedSilentFail(""MooGirl_Milk"");"
"1.6\Source\WRace\OtherFunction\Harmoney_DrugAdministerDefs.cs","24","FieldOrLocalAssignment","defName","""Administer_"" + milkDef.defName","string defName = ""Administer_"" + milkDef.defName;"
"1.6\Source\WRace\OtherFunction\Harmoney_DrugAdministerDefs.cs","34","TranslateKey","","RecipeAdminister","recipeDef.label = ""RecipeAdminister"".Translate(milkDef.label);"
"1.6\Source\WRace\OtherFunction\Harmoney_DrugAdministerDefs.cs","35","TranslateKey","","RecipeAdministerJobString","recipeDef.jobString = ""RecipeAdministerJobString"".Translate(milkDef.label);"
"1.6\Source\WRace\OtherFunction\Harmoney_DrugAdministerDefs.cs","39","NumericLiteral","","99999f","recipeDef.surgerySuccessChanceFactor = 99999f;"
"1.6\Source\WRace\OtherFunction\Harmoney_DrugAdministerDefs.cs","41","NumericLiteral","","250","recipeDef.workAmount = milkDef.ingestible?.baseIngestTicks ?? 250;"
"1.6\Source\WRace\OtherFunction\Harmoney_DrugAdministerDefs.cs","45","FieldOrLocalAssignment","ingredientCount","new IngredientCount()","IngredientCount ingredientCount = new IngredientCount();"
"1.6\Source\WRace\OtherFunction\Harmoney_DrugAdministerDefs.cs","46","NumericLiteral","","1f","ingredientCount.SetBaseCount(1f);"
"1.6\Source\WRace\OtherFunction\Harmoney_PawnRenderNodeWorker_Swaddle_ShouldListOnGraph.cs","13","FieldOrLocalAssignment","swaddleType","AccessTools.TypeByName(""AlienRace.AlienPawnRenderNode_Swaddle"")","var swaddleType = AccessTools.TypeByName(""AlienRace.AlienPawnRenderNode_Swaddle"");"
"1.6\Source\WRace\OtherFunction\Harmoney_PawnRenderNodeWorker_Swaddle_ShouldListOnGraph.cs","16","FieldOrLocalAssignment","target","AccessTools.Method(swaddleType, ""GraphicFor"", new[] { typeof(Pawn) })","var target = AccessTools.Method(swaddleType, ""GraphicFor"", new[] { typeof(Pawn) });"
"1.6\Source\WRace\OtherFunction\Harmoney_PawnRenderNodeWorker_Swaddle_ShouldListOnGraph.cs","19","FieldOrLocalAssignment","prefix","AccessTools.Method(typeof(Patch_AlienPawnRenderNode_Swaddle_GraphicFor), nameof(Prefix))","var prefix = AccessTools.Method(typeof(Patch_AlienPawnRenderNode_Swaddle_GraphicFor), nameof(Prefix));"
"1.6\Source\WRace\OtherFunction\Harmoney_PawnRenderNodeWorker_Swaddle_ShouldListOnGraph.cs","29","ConstAssignment","path","""MooGirl/Bodies/SwaddledBaby/Swaddled_Child""","const string path = ""MooGirl/Bodies/SwaddledBaby/Swaddled_Child"";"
"1.6\Source\WRace\OtherFunction\Harmoney_SetForbidden.cs","22","FieldOrLocalAssignment","thingWithComps","t as ThingWithComps","ThingWithComps thingWithComps = t as ThingWithComps;"
"1.6\Source\WRace\OtherFunction\Harmoney_SetForbidden.cs","27","FieldOrLocalAssignment","comp","thingWithComps.GetComp<CompForbiddable>()","CompForbiddable comp = thingWithComps.GetComp<CompForbiddable>();"
"1.6\Source\WRace\OtherFunction\Harmony_Apparel_DrawColor.cs","18","FieldOrLocalAssignment","color","__instance.def.graphicData?.color ?? Color.white","Color color = __instance.def.graphicData?.color ?? Color.white;"
"1.6\Source\WRace\OtherFunction\Harmony_Apparel_DrawColor.cs","24","FieldOrLocalAssignment","wearer","__instance.Wearer","Pawn wearer = __instance.Wearer;"
